sensor_id,timestamp,feature,noise_type,ground_truth_value,noisy_value,noise_magnitude,is_corrupted
S002,2026-06-01 04:45:00,temperature,NORMAL,16.811,16.811,0.0,False
S002,2026-06-01 04:50:00,temperature,NORMAL,16.873,16.873,0.0,False
S002,2026-06-01 04:55:00,temperature,NORMAL,16.937,16.937,0.0,False
S002,2026-06-01 05:00:00,temperature,NORMAL,17.005,17.005,0.0,False
S002,2026-06-01 05:05:00,temperature,NORMAL,17.075,17.075,0.0,False
S002,2026-06-01 05:10:00,temperature,NORMAL,17.148,17.148,0.0,False
S002,2026-06-01 05:15:00,temperature,NORMAL,17.223,17.223,0.0,False
S002,2026-06-01 05:20:00,temperature,NORMAL,17.301,17.301,0.0,False
S002,2026-06-01 05:25:00,temperature,NORMAL,17.382,17.382,0.0,False
S002,2026-06-01 05:30:00,temperature,NORMAL,17.465,17.465,0.0,False
S002,2026-06-01 05:35:00,temperature,NORMAL,17.551,17.551,0.0,False
S002,2026-06-01 05:40:00,temperature,NORMAL,17.639,17.639,0.0,False
S002,2026-06-01 05:45:00,temperature,NORMAL,17.73,17.73,0.0,False
S002,2026-06-01 05:50:00,temperature,NORMAL,17.823,17.823,0.0,False
S002,2026-06-01 05:55:00,temperature,NORMAL,17.919,17.919,0.0,False
S002,2026-06-01 06:00:00,temperature,NORMAL,18.017,18.017,0.0,False
S002,2026-06-01 06:05:00,temperature,NORMAL,18.118,18.118,0.0,False
S002,2026-06-01 06:10:00,temperature,SPIKE,18.22,38.618,20.398,True
S002,2026-06-01 06:15:00,temperature,NORMAL,18.325,18.325,0.0,False
S002,2026-06-01 06:20:00,temperature,NORMAL,18.433,18.433,0.0,False
S002,2026-06-01 06:25:00,temperature,NORMAL,18.542,18.542,0.0,False
S002,2026-06-01 06:30:00,temperature,NORMAL,18.654,18.654,0.0,False
S002,2026-06-01 06:35:00,temperature,NORMAL,18.768,18.768,0.0,False
S002,2026-06-01 06:40:00,temperature,NORMAL,18.884,18.884,0.0,False
S002,2026-06-01 06:45:00,temperature,NORMAL,19.001,19.001,0.0,False
S002,2026-06-01 06:50:00,temperature,NORMAL,19.121,19.121,0.0,False
S002,2026-06-01 06:55:00,temperature,NORMAL,19.243,19.243,0.0,False
S002,2026-06-01 07:00:00,temperature,NORMAL,19.367,19.367,0.0,False
S002,2026-06-01 07:05:00,temperature,NORMAL,19.493,19.493,0.0,False
S002,2026-06-01 07:10:00,temperature,NORMAL,19.62,19.62,0.0,False
S002,2026-06-01 07:15:00,temperature,NORMAL,19.749,19.749,0.0,False
S002,2026-06-01 07:20:00,temperature,NORMAL,19.88,19.88,0.0,False
S002,2026-06-01 07:25:00,temperature,NORMAL,20.013,20.013,0.0,False
S002,2026-06-01 07:30:00,temperature,NORMAL,20.147,20.147,0.0,False
S002,2026-06-01 07:35:00,temperature,NORMAL,20.282,20.282,0.0,False
S002,2026-06-01 07:40:00,temperature,NORMAL,20.42,20.42,0.0,False
S002,2026-06-01 07:45:00,temperature,NORMAL,20.558,20.558,0.0,False
S002,2026-06-01 07:50:00,temperature,NORMAL,20.698,20.698,0.0,False
S002,2026-06-01 07:55:00,temperature,NORMAL,20.84,20.84,0.0,False
S002,2026-06-01 08:00:00,temperature,NORMAL,20.982,20.982,0.0,False
S002,2026-06-01 08:05:00,temperature,NORMAL,21.126,21.126,0.0,False
S002,2026-06-01 08:10:00,temperature,NORMAL,21.271,21.271,0.0,False
S002,2026-06-01 08:15:00,temperature,NORMAL,21.417,21.417,0.0,False
S002,2026-06-01 08:20:00,temperature,NORMAL,21.564,21.564,0.0,False
S002,2026-06-01 08:25:00,temperature,NORMAL,21.711,21.711,0.0,False
S002,2026-06-01 08:30:00,temperature,NORMAL,21.86,21.86,0.0,False
S002,2026-06-01 08:35:00,temperature,MISSING,22.01,,,True
S002,2026-06-01 08:40:00,temperature,NORMAL,22.16,22.16,0.0,False
S002,2026-06-01 08:45:00,temperature,NORMAL,22.311,22.311,0.0,False
S002,2026-06-01 08:50:00,temperature,GAUSSIAN_NOISE,22.462,26.729,4.267,True
S002,2026-06-01 08:55:00,temperature,NORMAL,22.614,22.614,0.0,False
S002,2026-06-01 09:00:00,temperature,NORMAL,22.767,22.767,0.0,False
S002,2026-06-01 09:05:00,temperature,NORMAL,22.92,22.92,0.0,False
S002,2026-06-01 09:10:00,temperature,NORMAL,23.073,23.073,0.0,False
S002,2026-06-01 09:15:00,temperature,NORMAL,23.227,23.227,0.0,False
S002,2026-06-01 09:20:00,temperature,NORMAL,23.38,23.38,0.0,False
S002,2026-06-01 09:25:00,temperature,NORMAL,23.534,23.534,0.0,False
S002,2026-06-01 09:30:00,temperature,NORMAL,23.687,23.687,0.0,False
S002,2026-06-01 09:35:00,temperature,NORMAL,23.841,23.841,0.0,False
S002,2026-06-01 09:40:00,temperature,NORMAL,23.995,23.995,0.0,False
S002,2026-06-01 09:45:00,temperature,NORMAL,24.148,24.148,0.0,False
S002,2026-06-01 09:50:00,temperature,NORMAL,24.301,24.301,0.0,False
S002,2026-06-01 09:55:00,temperature,MISSING,24.453,,,True
S002,2026-06-01 10:00:00,temperature,NORMAL,24.606,24.606,0.0,False
S002,2026-06-01 10:05:00,temperature,NORMAL,24.757,24.757,0.0,False
S002,2026-06-01 10:10:00,temperature,NORMAL,24.908,24.908,0.0,False
S002,2026-06-01 10:15:00,temperature,NORMAL,25.058,25.058,0.0,False
S002,2026-06-01 10:20:00,temperature,NORMAL,25.208,25.208,0.0,False
S002,2026-06-01 10:25:00,temperature,NORMAL,25.357,25.357,0.0,False
S002,2026-06-01 10:30:00,temperature,GAUSSIAN_NOISE,25.504,29.372,3.868,True
S002,2026-06-01 10:35:00,temperature,NORMAL,25.651,25.651,0.0,False
S002,2026-06-01 10:40:00,temperature,NORMAL,25.797,25.797,0.0,False
S002,2026-06-01 10:45:00,temperature,NORMAL,25.941,25.941,0.0,False
S002,2026-06-01 10:50:00,temperature,NORMAL,26.085,26.085,0.0,False
S002,2026-06-01 10:55:00,temperature,NORMAL,26.226,26.226,0.0,False
S002,2026-06-01 11:00:00,temperature,NORMAL,26.367,26.367,0.0,False
S002,2026-06-01 11:05:00,temperature,GAUSSIAN_NOISE,26.506,29.249,2.743,True
S002,2026-06-01 11:10:00,temperature,GAUSSIAN_NOISE,26.644,28.681,2.037,True
S002,2026-06-01 11:15:00,temperature,NORMAL,26.779,26.779,0.0,False
S002,2026-06-01 11:20:00,temperature,NORMAL,26.914,26.914,0.0,False
S002,2026-06-01 11:25:00,temperature,NORMAL,27.046,27.046,0.0,False
S002,2026-06-01 11:30:00,temperature,NORMAL,27.177,27.177,0.0,False
S002,2026-06-01 11:35:00,temperature,NORMAL,27.305,27.305,0.0,False
S002,2026-06-01 11:40:00,temperature,NORMAL,27.432,27.432,0.0,False
S002,2026-06-01 11:45:00,temperature,NORMAL,27.556,27.556,0.0,False
S002,2026-06-01 11:50:00,temperature,NORMAL,27.679,27.679,0.0,False
S002,2026-06-01 11:55:00,temperature,NORMAL,27.799,27.799,0.0,False
S002,2026-06-01 12:00:00,temperature,NORMAL,27.917,27.917,0.0,False
S002,2026-06-01 12:05:00,temperature,NORMAL,28.032,28.032,0.0,False
S002,2026-06-01 12:10:00,temperature,GAUSSIAN_NOISE,28.145,29.373,1.228,True
S002,2026-06-01 12:15:00,temperature,NORMAL,28.256,28.256,0.0,False
S002,2026-06-01 12:20:00,temperature,NORMAL,28.364,28.364,0.0,False
S002,2026-06-01 12:25:00,temperature,NORMAL,28.469,28.469,0.0,False
S002,2026-06-01 12:30:00,temperature,NORMAL,28.572,28.572,0.0,False
S002,2026-06-01 12:35:00,temperature,NORMAL,28.672,28.672,0.0,False
S002,2026-06-01 12:40:00,temperature,NORMAL,28.769,28.769,0.0,False
S002,2026-06-01 12:45:00,temperature,NORMAL,28.864,28.864,0.0,False
S002,2026-06-01 12:50:00,temperature,NORMAL,28.955,28.955,0.0,False
S002,2026-06-01 12:55:00,temperature,NORMAL,29.044,29.044,0.0,False
S002,2026-06-01 13:00:00,temperature,NORMAL,29.129,29.129,0.0,False
S002,2026-06-01 13:05:00,temperature,NORMAL,29.212,29.212,0.0,False
S002,2026-06-01 13:10:00,temperature,NORMAL,29.291,29.291,0.0,False
S002,2026-06-01 13:15:00,temperature,NORMAL,29.367,29.367,0.0,False
S002,2026-06-01 13:20:00,temperature,NORMAL,29.44,29.44,0.0,False
S002,2026-06-01 13:25:00,temperature,NORMAL,29.509,29.509,0.0,False
S002,2026-06-01 13:30:00,temperature,GAUSSIAN_NOISE,29.576,25.889,-3.687,True
S002,2026-06-01 13:35:00,temperature,NORMAL,29.639,29.639,0.0,False
S002,2026-06-01 13:40:00,temperature,NORMAL,29.698,29.698,0.0,False
S002,2026-06-01 13:45:00,temperature,NORMAL,29.754,29.754,0.0,False
S002,2026-06-01 13:50:00,temperature,NORMAL,29.807,29.807,0.0,False
S002,2026-06-01 13:55:00,temperature,NORMAL,29.856,29.856,0.0,False
S002,2026-06-01 14:00:00,temperature,NORMAL,29.902,29.902,0.0,False
S002,2026-06-01 14:05:00,temperature,NORMAL,29.944,29.944,0.0,False
S002,2026-06-01 14:10:00,temperature,NORMAL,29.982,29.982,0.0,False
S002,2026-06-01 14:15:00,temperature,NORMAL,30.017,30.017,0.0,False
S002,2026-06-01 14:20:00,temperature,NORMAL,30.049,30.049,0.0,False
S002,2026-06-01 14:25:00,temperature,NORMAL,30.076,30.076,0.0,False
S002,2026-06-01 14:30:00,temperature,NORMAL,30.1,30.1,0.0,False
S002,2026-06-01 14:35:00,temperature,NORMAL,30.121,30.121,0.0,False
S002,2026-06-01 14:40:00,temperature,NORMAL,30.137,30.137,0.0,False
S002,2026-06-01 14:45:00,temperature,NORMAL,30.15,30.15,0.0,False
S002,2026-06-01 14:50:00,temperature,NORMAL,30.16,30.16,0.0,False
S002,2026-06-01 14:55:00,temperature,NORMAL,30.165,30.165,0.0,False
S002,2026-06-01 15:00:00,temperature,NORMAL,30.167,30.167,0.0,False
S002,2026-06-01 15:05:00,temperature,NORMAL,30.165,30.165,0.0,False
S002,2026-06-01 15:10:00,temperature,NORMAL,30.16,30.16,0.0,False
S002,2026-06-01 15:15:00,temperature,NORMAL,30.15,30.15,0.0,False
S002,2026-06-01 15:20:00,temperature,NORMAL,30.137,30.137,0.0,False
S002,2026-06-01 15:25:00,temperature,NORMAL,30.121,30.121,0.0,False
S002,2026-06-01 15:30:00,temperature,NORMAL,30.1,30.1,0.0,False
S002,2026-06-01 15:35:00,temperature,NORMAL,30.076,30.076,0.0,False
S002,2026-06-01 15:40:00,temperature,NORMAL,30.049,30.049,0.0,False
S002,2026-06-01 15:45:00,temperature,NORMAL,30.017,30.017,0.0,False
S002,2026-06-01 15:50:00,temperature,NORMAL,29.982,29.982,0.0,False
S002,2026-06-01 15:55:00,temperature,NORMAL,29.944,29.944,0.0,False
S002,2026-06-01 16:00:00,temperature,NORMAL,29.902,29.902,0.0,False
S002,2026-06-01 16:05:00,temperature,NORMAL,29.856,29.856,0.0,False
S002,2026-06-01 16:10:00,temperature,NORMAL,29.807,29.807,0.0,False
S002,2026-06-01 16:15:00,temperature,NORMAL,29.754,29.754,0.0,False
S002,2026-06-01 16:20:00,temperature,GAUSSIAN_NOISE,29.698,31.297,1.599,True
S002,2026-06-01 16:25:00,temperature,NORMAL,29.639,29.639,0.0,False
S002,2026-06-01 16:30:00,temperature,NORMAL,29.576,29.576,0.0,False
S002,2026-06-01 16:35:00,temperature,NORMAL,29.509,29.509,0.0,False
S002,2026-06-01 16:40:00,temperature,NORMAL,29.44,29.44,0.0,False
S002,2026-06-01 16:45:00,temperature,NORMAL,29.367,29.367,0.0,False
S002,2026-06-01 16:50:00,temperature,NORMAL,29.291,29.291,0.0,False
S002,2026-06-01 16:55:00,temperature,NORMAL,29.212,29.212,0.0,False
S002,2026-06-01 17:00:00,temperature,NORMAL,29.129,29.129,0.0,False
S002,2026-06-01 17:05:00,temperature,NORMAL,29.044,29.044,0.0,False
S002,2026-06-01 17:10:00,temperature,NORMAL,28.955,28.955,0.0,False
S002,2026-06-01 17:15:00,temperature,NORMAL,28.864,28.864,0.0,False
S002,2026-06-01 17:20:00,temperature,NORMAL,28.769,28.769,0.0,False
S002,2026-06-01 17:25:00,temperature,NORMAL,28.672,28.672,0.0,False
S002,2026-06-01 17:30:00,temperature,NORMAL,28.572,28.572,0.0,False
S002,2026-06-01 17:35:00,temperature,NORMAL,28.469,28.469,0.0,False
S002,2026-06-01 17:40:00,temperature,NORMAL,28.364,28.364,0.0,False
S002,2026-06-01 17:45:00,temperature,NORMAL,28.256,28.256,0.0,False
S002,2026-06-01 17:50:00,temperature,OUTLIER,28.145,-6.768,-34.913,True
S002,2026-06-01 17:55:00,temperature,NORMAL,28.032,28.032,0.0,False
S002,2026-06-01 18:00:00,temperature,NORMAL,27.917,27.917,0.0,False
S002,2026-06-01 18:05:00,temperature,NORMAL,27.799,27.799,0.0,False
S002,2026-06-01 18:10:00,temperature,NORMAL,27.679,27.679,0.0,False
S002,2026-06-01 18:15:00,temperature,NORMAL,27.556,27.556,0.0,False
S002,2026-06-01 18:20:00,temperature,NORMAL,27.432,27.432,0.0,False
S002,2026-06-01 18:25:00,temperature,NORMAL,27.305,27.305,0.0,False
S002,2026-06-01 18:30:00,temperature,NORMAL,27.177,27.177,0.0,False
S002,2026-06-01 18:35:00,temperature,NORMAL,27.046,27.046,0.0,False
S002,2026-06-01 18:40:00,temperature,NORMAL,26.914,26.914,0.0,False
S002,2026-06-01 18:45:00,temperature,NORMAL,26.779,26.779,0.0,False
S002,2026-06-01 18:50:00,temperature,NORMAL,26.644,26.644,0.0,False
S002,2026-06-01 18:55:00,temperature,NORMAL,26.506,26.506,0.0,False
S002,2026-06-01 19:00:00,temperature,SPIKE,26.367,45.484,19.117,True
S002,2026-06-01 19:05:00,temperature,NORMAL,26.226,26.226,0.0,False
S002,2026-06-01 19:10:00,temperature,GAUSSIAN_NOISE,26.085,26.973,0.888,True
S002,2026-06-01 19:15:00,temperature,NORMAL,25.941,25.941,0.0,False
S002,2026-06-01 19:20:00,temperature,NORMAL,25.797,25.797,0.0,False
S002,2026-06-01 19:25:00,temperature,NORMAL,25.651,25.651,0.0,False
S002,2026-06-01 19:30:00,temperature,NORMAL,25.504,25.504,0.0,False
S002,2026-06-01 19:35:00,temperature,NORMAL,25.357,25.357,0.0,False
S002,2026-06-01 19:40:00,temperature,NORMAL,25.208,25.208,0.0,False
S002,2026-06-01 19:45:00,temperature,NORMAL,25.058,25.058,0.0,False
S002,2026-06-01 19:50:00,temperature,NORMAL,24.908,24.908,0.0,False
S002,2026-06-01 19:55:00,temperature,NORMAL,24.757,24.757,0.0,False
S002,2026-06-01 20:00:00,temperature,NORMAL,24.606,24.606,0.0,False
S002,2026-06-01 20:05:00,temperature,NORMAL,24.453,24.453,0.0,False
S002,2026-06-01 20:10:00,temperature,SPIKE,24.301,53.352,29.051,True
S002,2026-06-01 20:15:00,temperature,NORMAL,24.148,24.148,0.0,False
S002,2026-06-01 20:20:00,temperature,NORMAL,23.995,23.995,0.0,False
S002,2026-06-01 20:25:00,temperature,NORMAL,23.841,23.841,0.0,False
S002,2026-06-01 20:30:00,temperature,GAUSSIAN_NOISE,23.687,22.42,-1.267,True
S002,2026-06-01 20:35:00,temperature,NORMAL,23.534,23.534,0.0,False
S002,2026-06-01 20:40:00,temperature,NORMAL,23.38,23.38,0.0,False
S002,2026-06-01 20:45:00,temperature,MISSING,23.227,,,True
S002,2026-06-01 20:50:00,temperature,NORMAL,23.073,23.073,0.0,False
S002,2026-06-01 20:55:00,temperature,NORMAL,22.92,22.92,0.0,False
S002,2026-06-01 21:00:00,temperature,NORMAL,22.767,22.767,0.0,False
S002,2026-06-01 21:05:00,temperature,NORMAL,22.614,22.614,0.0,False
S002,2026-06-01 21:10:00,temperature,NORMAL,22.462,22.462,0.0,False
S002,2026-06-01 21:15:00,temperature,NORMAL,22.311,22.311,0.0,False
S002,2026-06-01 21:20:00,temperature,NORMAL,22.16,22.16,0.0,False
S002,2026-06-01 21:25:00,temperature,NORMAL,22.01,22.01,0.0,False
S002,2026-06-01 21:30:00,temperature,NORMAL,21.86,21.86,0.0,False
S002,2026-06-01 21:35:00,temperature,NORMAL,21.711,21.711,0.0,False
S002,2026-06-01 21:40:00,temperature,NORMAL,21.564,21.564,0.0,False
S002,2026-06-01 21:45:00,temperature,NORMAL,21.417,21.417,0.0,False
S002,2026-06-01 21:50:00,temperature,NORMAL,21.271,21.271,0.0,False
S002,2026-06-01 21:55:00,temperature,NORMAL,21.126,21.126,0.0,False
S002,2026-06-01 22:00:00,temperature,NORMAL,20.982,20.982,0.0,False
S002,2026-06-01 22:05:00,temperature,NORMAL,20.84,20.84,0.0,False
S002,2026-06-01 22:10:00,temperature,GAUSSIAN_NOISE,20.698,22.954,2.256,True
S002,2026-06-01 22:15:00,temperature,NORMAL,20.558,20.558,0.0,False
S002,2026-06-01 22:20:00,temperature,NORMAL,20.42,20.42,0.0,False
S002,2026-06-01 22:25:00,temperature,NORMAL,20.282,20.282,0.0,False
S002,2026-06-01 22:30:00,temperature,NORMAL,20.147,20.147,0.0,False
S002,2026-06-01 22:35:00,temperature,NORMAL,20.013,20.013,0.0,False
S002,2026-06-01 22:40:00,temperature,NORMAL,19.88,19.88,0.0,False
S002,2026-06-01 22:45:00,temperature,NORMAL,19.749,19.749,0.0,False
S002,2026-06-01 22:50:00,temperature,NORMAL,19.62,19.62,0.0,False
S002,2026-06-01 22:55:00,temperature,NORMAL,19.493,19.493,0.0,False
S002,2026-06-01 23:00:00,temperature,NORMAL,19.367,19.367,0.0,False
S002,2026-06-01 23:05:00,temperature,NORMAL,19.243,19.243,0.0,False
S002,2026-06-01 23:10:00,temperature,NORMAL,19.121,19.121,0.0,False
S002,2026-06-01 23:15:00,temperature,NORMAL,19.001,19.001,0.0,False
S002,2026-06-01 23:20:00,temperature,NORMAL,18.884,18.884,0.0,False
S002,2026-06-01 23:25:00,temperature,NORMAL,18.768,18.768,0.0,False
S002,2026-06-01 23:30:00,temperature,NORMAL,18.654,18.654,0.0,False
S002,2026-06-01 23:35:00,temperature,NORMAL,18.542,18.542,0.0,False
S002,2026-06-01 23:40:00,temperature,NORMAL,18.433,18.433,0.0,False
S002,2026-06-01 23:45:00,temperature,NORMAL,18.325,18.325,0.0,False
S002,2026-06-01 23:50:00,temperature,NORMAL,18.22,18.22,0.0,False
S002,2026-06-01 23:55:00,temperature,NORMAL,18.118,18.118,0.0,False
S003,2026-06-01 00:00:00,temperature,NORMAL,18.12,18.12,0.0,False
S003,2026-06-01 00:05:00,temperature,NORMAL,18.022,18.022,0.0,False
S003,2026-06-01 00:10:00,temperature,NORMAL,17.926,17.926,0.0,False
S003,2026-06-01 00:15:00,temperature,NORMAL,17.833,17.833,0.0,False
S003,2026-06-01 00:20:00,temperature,NORMAL,17.742,17.742,0.0,False
S003,2026-06-01 00:25:00,temperature,NORMAL,17.654,17.654,0.0,False
S003,2026-06-01 00:30:00,temperature,NORMAL,17.568,17.568,0.0,False
S003,2026-06-01 00:35:00,temperature,NORMAL,17.485,17.485,0.0,False
S003,2026-06-01 00:40:00,temperature,NORMAL,17.404,17.404,0.0,False
S003,2026-06-01 00:45:00,temperature,NORMAL,17.326,17.326,0.0,False
S003,2026-06-01 00:50:00,temperature,NORMAL,17.251,17.251,0.0,False
S003,2026-06-01 00:55:00,temperature,NORMAL,17.178,17.178,0.0,False
S003,2026-06-01 01:00:00,temperature,NORMAL,17.108,17.108,0.0,False
S003,2026-06-01 01:05:00,temperature,GAUSSIAN_NOISE,17.04,14.277,-2.763,True
S003,2026-06-01 01:10:00,temperature,MISSING,16.976,,,True
S003,2026-06-01 01:15:00,temperature,NORMAL,16.914,16.914,0.0,False
S003,2026-06-01 01:20:00,temperature,NORMAL,16.854,16.854,0.0,False
S003,2026-06-01 01:25:00,temperature,NORMAL,16.798,16.798,0.0,False
S003,2026-06-01 01:30:00,temperature,GAUSSIAN_NOISE,16.744,15.775,-0.969,True
S003,2026-06-01 01:35:00,temperature,NORMAL,16.693,16.693,0.0,False
S003,2026-06-01 01:40:00,temperature,NORMAL,16.645,16.645,0.0,False
S003,2026-06-01 01:45:00,temperature,NORMAL,16.6,16.6,0.0,False
S003,2026-06-01 01:50:00,temperature,NORMAL,16.558,16.558,0.0,False
S003,2026-06-01 01:55:00,temperature,SPIKE,16.518,-5.88,-22.398,True
S003,2026-06-01 02:00:00,temperature,NORMAL,16.482,16.482,0.0,False
S003,2026-06-01 02:05:00,temperature,NORMAL,16.448,16.448,0.0,False
S003,2026-06-01 02:10:00,temperature,SPIKE,16.417,40.464,24.047,True
S003,2026-06-01 02:15:00,temperature,NORMAL,16.389,16.389,0.0,False
S003,2026-06-01 02:20:00,temperature,NORMAL,16.364,16.364,0.0,False
S003,2026-06-01 02:25:00,temperature,NORMAL,16.342,16.342,0.0,False
S003,2026-06-01 02:30:00,temperature,NORMAL,16.323,16.323,0.0,False
S003,2026-06-01 02:35:00,temperature,NORMAL,16.307,16.307,0.0,False
S003,2026-06-01 02:40:00,temperature,NORMAL,16.294,16.294,0.0,False
S003,2026-06-01 02:45:00,temperature,NORMAL,16.283,16.283,0.0,False
S003,2026-06-01 02:50:00,temperature,NORMAL,16.276,16.276,0.0,False
S003,2026-06-01 02:55:00,temperature,NORMAL,16.271,16.271,0.0,False
S003,2026-06-01 03:00:00,temperature,NORMAL,16.27,16.27,0.0,False
S003,2026-06-01 03:05:00,temperature,NORMAL,16.271,16.271,0.0,False
S003,2026-06-01 03:10:00,temperature,NORMAL,16.276,16.276,0.0,False
S003,2026-06-01 03:15:00,temperature,NORMAL,16.283,16.283,0.0,False
S003,2026-06-01 03:20:00,temperature,NORMAL,16.294,16.294,0.0,False
S003,2026-06-01 03:25:00,temperature,NORMAL,16.307,16.307,0.0,False
S003,2026-06-01 03:30:00,temperature,NORMAL,16.323,16.323,0.0,False
S003,2026-06-01 03:35:00,temperature,GAUSSIAN_NOISE,16.342,14.277,-2.065,True
S003,2026-06-01 03:40:00,temperature,NORMAL,16.364,16.364,0.0,False
S003,2026-06-01 03:45:00,temperature,NORMAL,16.389,16.389,0.0,False
S003,2026-06-01 03:50:00,temperature,NORMAL,16.417,16.417,0.0,False
S003,2026-06-01 03:55:00,temperature,NORMAL,16.448,16.448,0.0,False
S003,2026-06-01 04:00:00,temperature,NORMAL,16.482,16.482,0.0,False
S003,2026-06-01 04:05:00,temperature,NORMAL,16.518,16.518,0.0,False
S003,2026-06-01 04:10:00,temperature,NORMAL,16.558,16.558,0.0,False
S003,2026-06-01 04:15:00,temperature,NORMAL,16.6,16.6,0.0,False
S003,2026-06-01 04:20:00,temperature,NORMAL,16.645,16.645,0.0,False
S003,2026-06-01 04:25:00,temperature,NORMAL,16.693,16.693,0.0,False
S003,2026-06-01 04:30:00,temperature,NORMAL,16.744,16.744,0.0,False
S003,2026-06-01 04:35:00,temperature,NORMAL,16.798,16.798,0.0,False
S003,2026-06-01 04:40:00,temperature,GAUSSIAN_NOISE,16.854,17.592,0.738,True
S003,2026-06-01 04:45:00,temperature,NORMAL,16.914,16.914,0.0,False
S003,2026-06-01 04:50:00,temperature,GAUSSIAN_NOISE,16.976,16.513,-0.463,True
S003,2026-06-01 04:55:00,temperature,NORMAL,17.04,17.04,0.0,False
S003,2026-06-01 05:00:00,temperature,NORMAL,17.108,17.108,0.0,False
S003,2026-06-01 05:05:00,temperature,NORMAL,17.178,17.178,0.0,False
S003,2026-06-01 05:10:00,temperature,NORMAL,17.251,17.251,0.0,False
S003,2026-06-01 05:15:00,temperature,NORMAL,17.326,17.326,0.0,False
S003,2026-06-01 05:20:00,temperature,MISSING,17.404,,,True
S003,2026-06-01 05:25:00,temperature,NORMAL,17.485,17.485,0.0,False
S003,2026-06-01 05:30:00,temperature,GAUSSIAN_NOISE,17.568,15.777,-1.791,True
S003,2026-06-01 05:35:00,temperature,NORMAL,17.654,17.654,0.0,False
S003,2026-06-01 05:40:00,temperature,NORMAL,17.742,17.742,0.0,False
S003,2026-06-01 05:45:00,temperature,NORMAL,17.833,17.833,0.0,False
S003,2026-06-01 05:50:00,temperature,GAUSSIAN_NOISE,17.926,19.7,1.774,True
S003,2026-06-01 05:55:00,temperature,NORMAL,18.022,18.022,0.0,False
S003,2026-06-01 06:00:00,temperature,NORMAL,18.12,18.12,0.0,False
S003,2026-06-01 06:05:00,temperature,GAUSSIAN_NOISE,18.221,20.485,2.264,True
S003,2026-06-01 06:10:00,temperature,NORMAL,18.323,18.323,0.0,False
S003,2026-06-01 06:15:00,temperature,NORMAL,18.428,18.428,0.0,False
S003,2026-06-01 06:20:00,temperature,NORMAL,18.536,18.536,0.0,False
S003,2026-06-01 06:25:00,temperature,NORMAL,18.645,18.645,0.0,False
S003,2026-06-01 06:30:00,temperature,NORMAL,18.757,18.757,0.0,False
S003,2026-06-01 06:35:00,temperature,NORMAL,18.871,18.871,0.0,False
S003,2026-06-01 06:40:00,temperature,NORMAL,18.987,18.987,0.0,False
S003,2026-06-01 06:45:00,temperature,NORMAL,19.104,19.104,0.0,False
S003,2026-06-01 06:50:00,temperature,NORMAL,19.224,19.224,0.0,False
S003,2026-06-01 06:55:00,temperature,NORMAL,19.346,19.346,0.0,False
